"iata,""type"",""name_ru"",""name_en"",""coordinates"",""timezone"",""parent_name_en"""
ANG,""Ангулем"",""Angouleme"",""45.648377:0.1562369"",""Europe/Paris"",""France""
ANH,""Ануха-Айленд-Резорт"",""Anuha Island Resort"",,""-11.0"",""Solomon Islands""
ANI,""Аниак"",""Aniak"",""61.5828109:-159.540714"",""America/Nome"",""United States""
ANJ,""Занага"",""Zanaga"",""-2.85:13.82"",""Africa/Brazzaville"",""Republic of the Congo""
ANL,""Андуло"",""Andulo"",""-11.47:16.7"",""Africa/Luanda"",""Angola""
ANM,""Анталахи"",""Antalaha"",""-14.89866:50.277809"",""Indian/Antananarivo"",""Madagascar""
ANN,""Остров Аннет"",""Annette Island"",""55.1465969:-131.4235601"",""America/Juneau"",""United States""
ANO,""Ангоче"",""Angoche"",""-16.18:39.94"",""Africa/Maputo"",""Mozambique""
ANP,""Аннаполис"",""Annapolis"",""38.9784453:-76.4921829"",""America/Chicago"",""United States""
ANQ,""Ангола"",""Angola"",""41.6347726:-84.9994088"",""America/New_York"",""United States""
ANR,""Антверпен"",""Antwerp"",""51.21992:4.39625"",""Europe/Brussels"",""Belgium""
ANS,""Андауайлас"",""Andahuaylas"",""-13.6575:-73.3833333"",""America/Lima"",""Peru""
ANT,""Санкт-Антон"",""St Anton"",,""Europe/Vienna"",""Austria""
ANU,""Сент Джонс"",""St. John's"",""17.117528:-61.845557"",""America/Antigua"",""Antigua and Barbuda""
ANV,""Анвик"",""Anvik"",""62.6561111:-160.2066667"",""America/Nome"",""United States""
ANW,""Айнсворт"",""Ainsworth"",""42.5475:-99.8588889"",""America/Chicago"",""United States""
ANX,""Анденес"",""Andenes"",""69.3161099:16.1252903"",""Europe/Oslo"",""Norway""
ANY,""Энтони"",""Anthony"",""37.1533554:-98.0311727"",""America/New_York"",""United States""
ANZ,""Ангус-Даунс"",""Angus Downs"",""-25.03:132.28"",""Australia/Darwin"",""Australia""
AOA,""Ароа"",""Aroa"",""-9.02:146.8"",""Pacific/Port_Moresby"",""Papua New Guinea""
AOB,""Аннанберг"",""Annanberg"",""-4.916667:144.666667"",""Pacific/Port_Moresby"",""Papua New Guinea""
AOC,""Альтенбург"",""Altenburg"",""50.9921829:12.4443291"",""Europe/Berlin"",""Germany""
AOD,""Абу-Дейя"",""Abou Deia"",""11.47:19.28"",""Africa/Ndjamena"",""Chad""
AOG,""Аньшань"",""Anshan"",""41.108546:122.994646"",""Asia/Shanghai"",""China""
AOH,""Лима"",""Lima"",""40.742551:-84.1052256"",""America/New_York"",""United States""
AOI,""Анкона"",""Ancona"",""43.6158439:13.5187386"",""Europe/Rome"",""Italy""
AOJ,""Аомори"",""Aomori"",""40.822072:140.7473647"",""Asia/Tokyo"",""Japan""
AOK,""Карпатос"",""Karpathos"",""35.42:27.15"",""Europe/Athens"",""Greece""
AOL,""Пасо де Лос Либрес"",""Paso De Los Libres"",""-29.7137101:-57.0855601"",""America/Argentina/Cordoba"",""Argentina""
AON,""Арон"",""Arona"",""-6.3:146.02"",""Pacific/Port_Moresby"",""Papua New Guinea""
AOO,""Мартинсберг"",""Martinsburg"",""40.3111875:-78.3241795"",""America/Chicago"",""United States""
AOR,""Алор-Сетар"",""Alor Setar"",""6.119359:100.36769"",""Asia/Kuala_Lumpur"",""Malaysia""
AOS,""Амук"",""Amook"",""57.47:-153.83"",""America/Nome"",""United States""
AOT,""Аоста"",""Aosta"",""45.7350001:7.313234"",""Europe/Rome"",""Italy""
AOU,""Аттопеу"",""Attopeu"",""14.8:106.83"",""Asia/Vientiane"",""Laos""
APB,""Аполо"",""Apolo"",""-14.71923:-68.4114351"",""America/La_Paz"",""Bolivia""
APC,""Напа"",""Napa"",""38.3047222:-122.2988889"",""America/Los_Angeles"",""United States""
APE,""Сан-Хуан-Апосенто"",""San Juan Aposento"",""-15.35:-75.17"",""America/Lima"",""Peru""
APF,""Неаполь"",""Naples"",""26.1420358:-81.7948103"",""America/New_York"",""United States""
APH,""Боулинг Грин"",""Bowling Green"",""38.0495789:-77.3466468"",""America/New_York"",""United States""
API,""Апиай"",""Apiay"",""4.08:-73.56"",""America/Bogota"",""Colombia""
APK,""Апатаки"",""Apataki"",""-15.3020786:-146.3502545"",""Pacific/Tahiti"",""French Polynesia""
APL,""Нампула"",""Nampula"",""-15.1166667:39.2666667"",""Africa/Maputo"",""Mozambique""
APN,""Алпена"",""Alpena"",""45.0616794:-83.4327528"",""America/Chicago"",""United States""
APO,""Апартадо"",""Apartado"",""7.03:-77.2"",""America/Bogota"",""Colombia""
APP,""Асапа"",""Asapa"",""-8.983333:148.133333"",""Pacific/Port_Moresby"",""Papua New Guinea""
APQ,""Арапирака"",""Arapiraca"",""-9.7516401:-36.6604257"",""America/Maceio"",""Brazil""
APR,""Эйприл-Ривер"",""April River"",""-4.7:142.53"",""Pacific/Port_Moresby"",""Papua New Guinea""
APS,""Аполис"",""Anapolis"",""-16.3287035:-48.9533977"",""America/Sao_Paulo"",""Brazil""
APT,""Джаспер"",""Jasper"",""35.0742448:-85.6260789"",""America/New_York"",""United States""
APU,""Апукара"",""Apucarana"",""-23.5515189:-51.4613781"",""America/Sao_Paulo"",""Brazil""
APV,""Эппл-Валли"",""Apple Valley"",""34.5008311:-117.1858759"",""America/New_York"",""United States""
APW,""Апиа"",""Apia"",""-13.8333333:-171.7666667"",""Pacific/Apia"",""Samoa""
APX,""Арапонгас"",""Arapongas"",""-23.4198926:-51.4254004"",""America/Sao_Paulo"",""Brazil""
APY,""Алту-Парнаиба"",""Alto Parnaiba"",""-9.1114033:-45.9304996"",""America/Fortaleza"",""Brazil""
APZ,""Сапала"",""Zapala"",""-38.9023615:-70.0653405"",""America/Argentina/Salta"",""Argentina""
AQA,""Араракуара"",""Araraquara"",""-21.7941667:-48.1743202"",""America/Sao_Paulo"",""Brazil""
AQB,""Киче"",""Quiche"",""15.4983808:-90.9820668"",""America/Guatemala"",""Guatemala""
AQG,""Аньцин"",""Anqing"",""30.524895:117.056857"",""Asia/Shanghai"",""China""
AQI,""Кайсумах"",""Qaisumah"",""28.34:46.13"",""Asia/Riyadh"",""Saudi Arabia""
AQJ,""Акаба"",""Aqaba"",""29.5319199:35.0060842"",""Asia/Amman"",""Jordan""
AQM,""Арикемис"",""Ariquemes"",""-9.9137521:-63.0439731"",""America/Manaus"",""Brazil""
AQP,""Арекипа"",""Arequipa"",""-16.3988222:-71.5368861"",""America/Lima"",""Peru""
AQS,""Сакани"",""Saqani"",""-16.45:179.73"",""Pacific/Fiji"",""Fiji""
AQY,""Аляска"",""Alyeska"",""60.97:-149.13"",""America/Anchorage"",""United States""
ARA,""Нью Иберия"",""New Iberia"",""30.0035365:-91.8187285"",""America/Chicago"",""United States""
ARB,""Анн Арбор"",""Ann Arbor"",""42.2808256:-83.7430378"",""America/Indiana/Vevay"",""United States""
ARC,""Арктик Виллидж"",""Arctic Village"",""68.1269444:-145.5377777"",""America/Anchorage"",""United States""
ARD,""о. Алор"",""Alor Island"",""-8.25:124.75"",""Asia/Makassar"",""Indonesia""
ARE,""Аресибо"",""Arecibo"",""18.472445:-66.7157306"",""America/Puerto_Rico"",""Puerto Rico""
ARF,""Акарируара"",""Acaricuara"",""0.57:-72.4"",""America/Bogota"",""Colombia""
ARG,""Уолнат Ридж"",""Walnut Ridge"",""36.0684035:-90.9559534"",""America/Indiana/Knox"",""United States""
ARH,""Архангельск"",""Arkhangelsk"",""64.5369264:40.5655707"",""Europe/Moscow"",""Russia""
ARI,""Арика"",""Arica"",""-18.487379:-70.322159"",""America/Santiago"",""Chile""
ARJ,""Арсо"",""Arso"",""-2.92:140.78"",""Asia/Jayapura"",""Indonesia""
ARK,""Аруша"",""Arusha"",""-3.365789:36.67445"",""Africa/Dar_es_Salaam"",""Tanzania""
ARL,""Арли"",""Arly"",""11.6:1.48"",""Africa/Ouagadougou"",""Burkina Faso""
ARM,""Армидейл"",""Armidale"",""-30.5143425:151.6669644"",""Australia/Sydney"",""Australia""
ARO,""Арболетас"",""Arboletas"",""8.83:-76.43"",""America/Bogota"",""Colombia""
ARP,""Араджип"",""Aragip"",""-9.87:149.48"",""Pacific/Port_Moresby"",""Papua New Guinea""
ARQ,""Араукита"",""Arauquita"",""7.027336:-71.428494"",""America/Bogota"",""Colombia""
ARR,""Альто Рио Сенгер"",""Alto Rio Senguerr"",""-45.0435638:-70.817749"",""America/Argentina/Catamarca"",""Argentina""
ARS,""Арагарсас"",""Aragarcas"",""-15.8972948:-52.2300794"",""America/Sao_Paulo"",""Brazil""
ART,""Уотертаун"",""Watertown"",""43.9747838:-75.9107565"",""America/New_York"",""United States""
ARU,""Арасатуба"",""Aracatuba"",""-21.2109635:-50.4256554"",""America/Sao_Paulo"",""Brazil""
ARV,""Миноккуа"",""Minocqua"",""45.873144:-89.714188"",""America/Chicago"",""United States""
ARW,""Арад"",""Arad"",""46.1666667:21.3166667"",""Europe/Bucharest"",""Romania""
ARX,""Нептьюн"",""Neptune"",""40.2005472:-74.0314165"",""America/Indiana/Vevay"",""United States""
ARY,""Арарат"",""Ararat"",""-37.2822621:142.9299786"",""Australia/Melbourne"",""Australia""
ASA,""Асэб"",""Assab"",""13.0166667:42.7333333"",""Africa/Windhoek"",""Eritrea""
ASB,""Ашхабад"",""Ashgabat"",""37.950197:58.380223"",""Asia/Ashgabat"",""Turkmenistan""
ASC,""Аскеншн"",""Ascension"",""-15.72:-63.1"",""America/La_Paz"",""Bolivia""
ASD,""Андрос Таун"",""Andros Town"",""24.697779:-77.79611"",""America/Nassau"",""Bahamas""
ASE,""Аспен"",""Aspen"",""39.1910983:-106.8175387"",""America/New_York"",""United States""
ASF,""Астрахань"",""Astrakhan"",""46.3548889:48.0527189"",""Europe/Volgograd"",""Russia""
ASG,""Ашбертон"",""Ashburton"",""-43.9083813:171.7485672"",""Pacific/Auckland"",""New Zealand""
ASH,""Нэшуа"",""Nashua"",""42.7653662:-71.467566"",""America/Indiana/Vevay"",""United States""
ASI,""Джорджтаун"",""Georgetown"",""-7.9286111:-14.4116667"",""+0.0"",""Saint Helena""
ASJ,""Амами"",""Amami"",""28.3772482:129.4937408"",""Asia/Tokyo"",""Japan""
ASK,""Ямусукро"",""Yamoussoukro"",""6.9:-5.37"",""Africa/Abidjan"",""Ivory Coast""
ASL,""Маршалл"",""Marshall"",""32.5448714:-94.3674184"",""America/Chicago"",""United States""
ASM,""Асмара"",""Asmara"",""15.33236:38.92617"",""Africa/Addis_Ababa"",""Eritrea""
ASN,""Талладега"",""Talladega"",""33.4359416:-86.1058048"",""America/Chicago"",""United States""
ASO,""Асоса"",""Asosa"",""10.06115:34.53437"",""Africa/Addis_Ababa"",""Ethiopia""
ASP,""Алис Спрингс"",""Alice Springs"",""-23.7002104:133.8806114"",""Australia/Darwin"",""Australia""
ASQ,""Остин"",""Austin"",""39.4932589:-117.0695342"",""+8.0"",""United States""
ASR,""Кэйсери"",""Kayseri"",""38.7333333:35.4833333"",""Europe/Istanbul"",""Turkey""
AST,""Астория"",""Astoria"",""46.1878841:-123.8312534"",""America/New_York"",""United States""
ASU,""Асунсьон"",""Asuncion"",""-25.2821972:-57.6351"",""America/Asuncion"",""Paraguay""
ASV,""Амбосели"",""Amboseli"",""-2.63:37.25"",""Africa/Nairobi"",""Kenya""
ASW,""Асуан"",""Aswan"",""24.0888889:32.8997222"",""Africa/Cairo"",""Egypt""
ASX,""Ашленд"",""Ashland"",""46.5924428:-90.8837982"",""America/New_York"",""United States""
ASY,""Ашли"",""Ashley"",""46.0341408:-99.3715033"",""America/New_York"",""United States""
ASZ,""Асирим"",""Asirim"",""-5.87:150.37"",""Pacific/Port_Moresby"",""Papua New Guinea""
ATA,""Анта"",""Anta"",""-9.35:-77.6"",""America/Lima"",""Peru""
ATB,""Атбара"",""Atbara"",""17.700755:33.98634"",""Africa/Khartoum"",""Sudan""
ATD,""Атоифи"",""Atoifi"",,""-11.0"",""Solomon Islands""
ATE,""Антлерс"",""Antlers"",""34.231212:-95.6202476"",""America/Chicago"",""United States""
ATF,""Амбато"",""Ambato"",""-1.24021:-78.620079"",""America/Guayaquil"",""Ecuador""
ATG,""Атток"",""Attock"",""33.9:72.25"",""Asia/Karachi"",""Pakistan""
ATH,""Афины"",""Athens"",""37.97918:23.716647"",""Europe/Athens"",""Greece""
ATI,""Артигас"",""Artigas"",""-30.4880891:-57.1013188"",""America/Montevideo"",""Uruguay""
ATJ,""Анцирабе"",""Antsirabe"",""-19.8666667:47.0333333"",""Indian/Antananarivo"",""Madagascar""
ATK,""Аткэшек"",""Atqasuk"",""70.4691667:-157.3994444"",""America/Nome"",""United States""
ATL,""Атланта"",""Atlanta"",""33.7489954:-84.3879824"",""America/New_York"",""United States""
ATM,""Альтамира"",""Altamira"",""-3.1962012:-52.2123383"",""America/Fortaleza"",""Brazil""
ATN,""Наматанаи"",""Namatanai"",""-3.67:152.43"",""Pacific/Port_Moresby"",""Papua New Guinea""
ATO,""Атина"",""Athens"",""39.3292396:-82.1012554"",""America/Chicago"",""United States""
ATP,""Айтапе"",""Aitape"",,""Pacific/Port_Moresby"",""Papua New Guinea""
ATQ,""Амритсар"",""Amritsar"",""31.633:74.876"",""Asia/Kolkata"",""India""
ATR,""Атар"",""Atar"",""20.51091:-13.04978"",""Africa/Nouakchott"",""Mauritania""
ATS,""Артижа"",""Artesia"",""32.8423345:-104.4032962"",""America/Chicago"",""United States""
ATT,""Атмаутлуак"",""Atmautluak"",""60.8669444:-162.2730556"",""America/Nome"",""United States""
ATU,""Остров Атту"",""Attu Island"",""52.87631:172.8904825"",""America/Nome"",""United States""
ATV,""Ати"",""Ati"",""13.2166667:18.3333333"",""Africa/Ndjamena"",""Chad""
ATW,""Эпплтон"",""Appleton"",""44.2619309:-88.4153847"",""America/Chicago"",""United States""
ATX,""Атбасар"",""Atbasar"",""51.811871:68.35643"",""Asia/Qyzylorda"",""Kazakhstan""
ATY,""Уотертаун"",""Watertown"",""43.99:-76.02"",""America/New_York"",""United States""
ATZ,""Асьют"",""Assiut"",""27.183781:31.185049"",""Africa/Cairo"",""Egypt""
AUA,""Аруба"",""Aruba"",""12.52111:-69.968338"",""America/Aruba"",""Aruba""
AUB,""Итауба"",""Itauba"",""-7.1:-41.98"",""America/Fortaleza"",""Brazil""
AUC,""Араука"",""Arauca"",""7.079371:-70.758377"",""America/Bogota"",""Colombia""
AUD,""Аугустус-Даунс"",""Augustus Downs"",""-18.51:139.88"",""Australia/Brisbane"",""Australia""
AUE,""Абу-Рудеис"",""Abu Rudeis"",""28.9:33.2"",""Africa/Cairo"",""Egypt""
AUF,""Осер"",""Auxerre"",""47.798202:3.573781"",""Europe/Paris"",""France""
AUG,""Огаста"",""Augusta"",""33.37:-81.96"",""America/Chicago"",""United States""
AUH,""Абу Даби"",""Abu Dhabi"",""24.4666667:54.3666667"",""Asia/Dubai"",""United Arab Emirates""
AUI,""Ауа"",""Aua Island"",""-1.466341:143.0647029"",""Pacific/Port_Moresby"",""Papua New Guinea""
AUJ,""Амбунти"",""Ambunti"",""-4.22:142.82"",""Pacific/Port_Moresby"",""Papua New Guinea""
AUK,""Алаканек"",""Alakanuk"",""62.6888889:-164.6152778"",""America/Nome"",""United States""
AUL,""Аур"",""Aur Island"",""8.2750905:171.0975397"",""-12.0"",""Marshall Islands""
AUM,""Остин"",""Austin"",""43.6666296:-92.9746367"",""America/Chicago"",""United States""
AUN,""Оберн"",""Auburn"",""38.8965654:-121.0768901"",""America/New_York"",""United States""
AUO,""Оберн"",""Auburn"",""32.6098566:-85.4807825"",""America/New_York"",""United States""
AUP,""Агаун"",""Agaun"",""-9.92:149.38"",""Pacific/Port_Moresby"",""Papua New Guinea""
AUQ,""Атюона"",""Atuona"",""-9.803:-139.0396"",""Pacific/Gambier"",""French Polynesia""
AUR,""Орийак"",""Aurillac"",""44.930953:2.444997"",""Europe/Paris"",""France""
AUS,""Остин"",""Austin"",""30.267153:-97.7430608"",""America/Chicago"",""United States""
AUT,""Атауро"",""Atauro"",""-8.2368705:125.5767287"",""Asia/Dili"",""East Timor""
AUU,""Орукун"",""Aurukun Mission"",""-13.35:141.72"",""Australia/Brisbane"",""Australia""
AUV,""Аумо"",""Aumo"",""-5.73:148.5"",""Pacific/Port_Moresby"",""Papua New Guinea""
AUX,""Арагуаи"",""Araguaina"",""-7.1920745:-48.2077896"",""America/Araguaina"",""Brazil""
AUY,""Анейтьюм"",""Aneityum"",""-20.2005483:169.8072611"",""Pacific/Efate"",""Vanuatu""
AUZ,""Аврора"",""Aurora"",""41.7605849:-88.3200715"",""America/New_York"",""United States""
AVA,""Ан-Шун"",""An Shun"",,,""China""
AVB,""Авиано"",""Aviano"",,""Europe/Rome"",""Italy""
AVF,""Аворьа"",""Avoriaz"",""46.189683:6.776343"",""Europe/Paris"",""France""
AVG,""Овернь"",""Auvergne"",""-15.69:130.01"",""Australia/Darwin"",""Australia""
AVI,""Сьего де Авила"",""Ciego De Avila"",""21.841351:-78.76255"",""America/Havana"",""Cuba""
AVK,""Арвайхэр"",""Arvaikheer"",""46.2661111:102.7777778"",""Asia/Choibalsan"",""Mongolia""
AVL,""Флетчер"",""Fletcher"",""35.4306712:-82.5012316"",""America/New_York"",""United States""
AVN,""Авиньон"",""Avignon"",""43.949317:4.805528"",""Europe/Paris"",""France""
AVO,""Эйвон Парк"",""Avon Park"",""27.5958672:-81.5061862"",""America/New_York"",""United States""
AVP,""Уилкс-Барре"",""Wilkes-Barre"",""41.2459149:-75.8813075"",""America/Chicago"",""United States""
AVU,""Аву-Аву"",""Avu Avu"",""-9.87:160.4"",""Pacific/Guadalcanal"",""Solomon Islands""
AVV,""Джилонг"",""Geelong"",""-38.1485437:144.3613479"",""-10.0"",""Australia""
AVX,""Авалон"",""Avalon"",""33.3408333:-118.3277778"",""America/Juneau"",""United States""
AWA,""Ауаса"",""Awassa"",""7.060202:38.476711"",""Africa/Addis_Ababa"",""Ethiopia""
AWB,""Аваба"",""Awaba"",""-8.014305:142.750997"",""Australia/Sydney"",""Papua New Guinea""
AWD,""Анива"",""Aniwa"",""-19.2534612:169.5996716"",""Pacific/Efate"",""Vanuatu""
AWE,""Алове"",""Alowe"",""-0.75:9.45"",""Africa/Libreville"",""Gabon""
AWH,""Авэрх"",""Awareh"",""8.266667:44.183333"",""Africa/Addis_Ababa"",""Ethiopia""
AWK,""Уэйк-Айленд"",""Wake Island"",,""-12.0"",""United States Minor Outlying Islands""
AWM,""Запад Мемфис"",""West Memphis"",""35.1464797:-90.1845388"",""America/Chicago"",""United States""
AWN,""Алтон-Даунс"",""Alton Downs"",""-26.53:139.27"",""Australia/Adelaide"",""Australia""
AWP,""Австрал-Даунс"",""Austral Downs"",""-20.49:137.77"",""Australia/Darwin"",""Australia""
AWR,""Авар"",""Awar"",""-4.12:144.85"",""Pacific/Port_Moresby"",""Papua New Guinea""
AWZ,""Ахваз"",""Ahwaz"",""31.31671:48.68438"",""Asia/Tehran"",""Iran""
AXA,""Ангилья"",""Anguilla"",""18.220554:-63.068615"",""America/Anguilla"",""Anguilla""
AXB,""Алегзандрия Бэй"",""Alexandria Bay"",""44.3358836:-75.9177309"",""America/New_York"",""United States""
AXC,""Арамак"",""Aramac"",""-22.9721512:145.2454389"",""Australia/Brisbane"",""Australia""
AXD,""Александруполис"",""Alexandroupolis"",""40.848815:25.873185"",""Europe/Athens"",""Greece""
AXE,""Шаншере"",""Xanxere"",""-26.8830707:-52.3999885"",""America/Sao_Paulo"",""Brazil""
AXG,""Алгона"",""Algona"",""43.0699663:-94.233019"",""America/Chicago"",""United States""
AXK,""Атак"",""Ataq"",""14.55:46.83"",""Asia/Aden"",""Yemen""
AXL,""Александрия"",""Alexandria"",""-19.06:136.71"",""Australia/Darwin"",""Australia""
AXM,""Армения"",""Armenia"",""4.5286111:-75.7041667"",""America/Bogota"",""Colombia""
AXN,""Александрия"",""Alexandria"",""45.884258:-95.373978"",""America/New_York"",""United States""
AXP,""Спринг Пойнт"",""Spring Point"",""22.442048:-73.97066"",""America/Nassau"",""Bahamas""
AXR,""Арутуа"",""Arutua"",""-15.25:-146.62"",""Pacific/Tahiti"",""French Polynesia""
AXS,""Алтус"",""Altus"",""34.637765:-99.3340442"",,""United States""
AXT,""Акита"",""Akita"",""39.7200079:140.1025642"",""Asia/Tokyo"",""Japan""
AXU,""Аксум"",""Axum"",""14.1166667:38.7333333"",""Africa/Addis_Ababa"",""Ethiopia""
AXV,""Вапаконета"",""Wapakoneta"",""40.5678265:-84.1935594"",""America/New_York"",""United States""
AXX,""Анджел Файер"",""Angel Fire"",""36.3930879:-105.2850091"",""America/Denver"",""United States""
AYA,""Айяпель"",""Ayapel"",""8.323932:-75.142799"",""America/Bogota"",""Colombia""
AYC,""Аякучо"",""Ayacucho"",""8.6:-73.6"",""America/Bogota"",""Colombia""
AYD,""Элрой-Даунс"",""Alroy Downs"",""-19.29:136.08"",""Australia/Darwin"",""Australia""
AYE,""Форт Девенс"",""Fort Devens"",,,""United States""
AYG,""Ягуара"",""Yaguara"",""1.54:-73.93"",""America/Bogota"",""Colombia""
AYH,""Алконбари"",""Alconbury"",,""Europe/London"",""United Kingdom""
AYI,""Яри"",""Yari"",""-0.38:-72.27"",""America/Bogota"",""Colombia""
